time,dof_pos_target,dof_pos_actual,dof_tau,base_pos,base_vel
1.0000000000000007," 0.00986132, 0.04657662,-0.41058126, 0.7951857 ,-0.348741  ,-0.01439982,
 -0.0325914 ,-0.403277  , 0.7486846 ,-0.36782795"," 0.00168804, 0.03996222,-0.41254733, 0.82556795,-0.44342982,-0.01209647,
 -0.03611177,-0.38842278, 0.78090395,-0.42403036"," 1.05436834, 0.91926678, 0.66119776,-6.10846809, 1.86337073,-0.32422058,
  0.28116636,-2.53900333,-5.88497279, 0.99373991"," 0.00969891,-0.0040914 , 0.423348  ","-0.02563644, 0.03917052, 0.00319433"
1.0200000000000007," 0.00587901, 0.04366304,-0.411408  , 0.79475355,-0.35069782,-0.01039587,
 -0.03092189,-0.4043338 , 0.7485939 ,-0.36621627"," 0.00156277, 0.03915175,-0.41355982, 0.82581831,-0.44245656,-0.01260166,
 -0.03631205,-0.38911797, 0.77962936,-0.42188286"," 0.83825488, 0.80698979, 0.76413817,-6.16231235, 1.77185541,-0.14065552,
  0.38661196,-2.71061908,-5.97060866, 0.87063651"," 0.00915898,-0.00343425, 0.42341797","-0.02751148, 0.02770489, 0.00344133"
1.0400000000000007," 7.7028328e-04, 3.9867334e-02,-4.1217166e-01, 7.9421741e-01,
 -3.5455564e-01,-6.5629380e-03,-2.9927565e-02,-4.0529281e-01,
  7.4843657e-01,-3.6454201e-01"," 0.0014959 , 0.03852511,-0.41446474, 0.82594503,-0.44125928,-0.01288577,
 -0.03654123,-0.39005939, 0.77887906,-0.41979033"," 0.44313137, 0.5640756 , 0.75633343,-6.25330666, 1.68743475, 0.26892847,
  0.58170434,-2.68247475,-5.95557001, 0.87105815"," 0.00857951,-0.00300557, 0.42347275","-0.02934497, 0.01617283, 0.00226824"
1.0600000000000007,"-0.00308653, 0.03678884,-0.41272128, 0.7934273 ,-0.36309028,-0.00553565,
 -0.03082749,-0.40637392, 0.74762005,-0.36888716"," 0.0014598 , 0.03804542,-0.41511928, 0.82589509,-0.43986506,-0.01298752,
 -0.03678848,-0.39110469, 0.77862549,-0.41778452","-0.06669271, 0.21875504, 0.68430588,-6.3146292 , 1.56344842, 0.64789475,
  0.70405886,-2.65967123,-6.01040908, 0.87155207"," 0.00797083,-0.00280117, 0.42350791","-0.03070954, 0.00531163, 0.00146241"
1.0800000000000007,"-0.00591812, 0.03485755,-0.41301224, 0.79274595,-0.37398848,-0.00641956,
 -0.03260908,-0.40826097, 0.7463277 ,-0.3773127 "," 0.0014369 , 0.03765911,-0.41541684, 0.8254767 ,-0.43825728,-0.01300302,
 -0.03700422,-0.39209525, 0.7786335 ,-0.41589132","-0.4508505 ,-0.05605148, 0.57120234,-6.31028853, 1.33731201, 0.74662664,
  0.63364498,-2.68429904,-6.21447939, 0.75752076"," 0.00733945,-0.00279296, 0.42353769","-0.0319965 ,-0.00366849, 0.0014973 "
1.1000000000000008,"-0.00889294, 0.03326447,-0.41295406, 0.7923815 ,-0.38082826,-0.00678346,
 -0.03355783,-0.4107654 , 0.74574625,-0.3826357 "," 0.0014184 , 0.03729666,-0.41553937, 0.82457388,-0.43638579,-0.01298482,
 -0.0372243 ,-0.39324265, 0.77882726,-0.41408243","-0.73268105,-0.21431086, 0.52268387,-6.18149857, 1.05609422, 0.65414975,
  0.47805081,-2.78976307,-6.54183408, 0.55903639"," 0.00667509,-0.00294254, 0.42357299","-0.03376867,-0.01069048, 0.00185081"
1.1200000000000008,"-0.0132235 , 0.03074244,-0.4127288 , 0.7920496 ,-0.38358212,-0.00534823,
 -0.03319222,-0.41347656, 0.74604297,-0.38417906"," 0.00139813, 0.03690237,-0.41575399, 0.8234126 ,-0.43431414,-0.01295586,
 -0.03749055,-0.3948589 , 0.77946085,-0.41237663","-1.02795378,-0.33042986, 0.59361946,-5.98779545, 0.86186557, 0.61427088,
  0.41385215,-2.88615168,-6.86765676, 0.4285606 "," 0.00597365,-0.00321029, 0.42360022","-0.03518301,-0.01577104, 0.00127222"
1.1400000000000008,"-0.01815504, 0.02763924,-0.41225177, 0.791768  ,-0.38527125,-0.00361444,
 -0.03248732,-0.41634887, 0.74625725,-0.385654  "," 0.00136803, 0.03641433,-0.41602944, 0.82216885,-0.43212402,-0.01292191,
 -0.03784045,-0.39689693, 0.78062421,-0.41077572","-1.45702321,-0.52443946, 0.698087  ,-5.79770277, 0.75426456, 0.75386724,
  0.49316618,-2.95770821,-7.12962357, 0.37492067"," 0.00524954,-0.00355767, 0.42360929","-0.03595931,-0.01898009, 0.00035629"
1.1600000000000008,"-0.02208522, 0.02496957,-0.41154042, 0.7913628 ,-0.38849512,-0.00273451,
 -0.03199707,-0.41932344, 0.7460142 ,-0.39011472"," 0.00132666, 0.03581274,-0.41623131, 0.82088799,-0.42988068,-0.01288359,
 -0.03826693,-0.39909917, 0.78210561,-0.4092325 ","-1.94507606,-0.76477704, 0.8200667 ,-5.59576397, 0.67258986, 0.92295535,
  0.61241955,-3.07212313,-7.42697966, 0.31840303"," 0.00451762,-0.00394893, 0.42360535","-0.03628254,-0.02043318,-0.00016901"
1.1800000000000008,"-0.02476128, 0.02302034,-0.41082877, 0.7907107 ,-0.39278346,-0.00236298,
 -0.03168499,-0.42225978, 0.7455436 ,-0.39641944"," 0.00128431, 0.03514207,-0.41632597, 0.81958508,-0.42763912,-0.01284463,
 -0.03870166,-0.40125655, 0.78360731,-0.40769423","-2.3340087 ,-0.96052745, 0.96904422,-5.4165402 , 0.56492476, 1.00713449,
  0.70333974,-3.24661365,-7.76708811, 0.19716515"," 0.00378448,-0.00435345, 0.42359949","-0.03639802,-0.02045187,-0.00012103"
1.2000000000000008,"-0.02704311, 0.0211187 ,-0.4103542 , 0.78976905,-0.39619863,-0.00138039,
 -0.0310728 ,-0.42482743, 0.74557024,-0.40124124"," 0.00125047, 0.03446563,-0.41637912, 0.81827099,-0.42542019,-0.01280729,
 -0.03907687,-0.4032992 , 0.78491673,-0.40610466","-2.59905347,-1.08832607, 1.11772653,-5.28238849, 0.43747064, 1.04078715,
  0.76585139,-3.44708571,-8.08140691, 0.03285941"," 0.00305098,-0.00474616, 0.42360083","-0.03636161,-0.01931006, 0.00035273"
1.2200000000000009,"-2.9418258e-02, 1.8670974e-02,-4.1023049e-01, 7.8841674e-01,
 -3.9932701e-01, 4.0088478e-04,-3.0138986e-02,-4.2687425e-01,
  7.4623668e-01,-4.0470254e-01"," 0.00122282, 0.03376934,-0.41641997, 0.81695768,-0.42323162,-0.01277193,
 -0.03941818,-0.40525779, 0.78604306,-0.40445127","-2.82484935,-1.20595455, 1.21933047,-5.21039287, 0.32924587, 1.13572444,
  0.85963756,-3.58155256,-8.27257819,-0.10250747"," 0.00232056,-0.00510515, 0.42361035","-0.03609794,-0.01722111, 0.00068463"
1.2400000000000009,"-0.03166245, 0.01594516,-0.41041663, 0.78677607,-0.403309  , 0.0023605 ,
 -0.02924796,-0.42862162, 0.74715376,-0.40838417"," 0.00119379, 0.03297641,-0.41644734, 0.81566593,-0.42108946,-0.01274225,
 -0.03980956,-0.40720194, 0.78711783,-0.40277821","-3.05912288,-1.36051745, 1.24669201,-5.2277301 , 0.22919251, 1.31145756,
  0.99912506,-3.60158364,-8.35132279,-0.20568808"," 0.00159746,-0.00541334, 0.42362234","-0.03563168,-0.01443799, 0.00069215"
1.260000000000001,"-0.03352948, 0.01346208,-0.4106933 , 0.78516185,-0.40849555, 0.00400106,
 -0.02860556,-0.43051374, 0.7480087 ,-0.41319016"," 0.00115948, 0.03203076,-0.41645554, 0.8144065 ,-0.41901681,-0.01272211,
 -0.04030897,-0.40916274, 0.7882097 ,-0.40113168","-3.27955152,-1.52397136, 1.20745668,-5.30997465, 0.11555806, 1.50630052,
  1.14887735,-3.55548629,-8.39039159,-0.30879392"," 0.00088563,-0.00566137, 0.42363252","-0.03497869,-0.01133534, 0.00056262"
1.280000000000001,"-0.03524275, 0.01119727,-0.4109461 , 0.7837077 ,-0.4136365 , 0.00552386,
 -0.02807907,-0.43268427, 0.7488252 ,-0.41817158"," 0.00111936, 0.03093149,-0.41645332, 0.81320331,-0.41705297,-0.01271135,
 -0.04092472,-0.41114454, 0.78932893,-0.39954269","-3.46168272,-1.6493875 , 1.15040451,-5.40376333,-0.01559557, 1.67008314,
  1.28455003,-3.5346583 ,-8.44697451,-0.4306496 "," 1.89695836e-04,-5.84745677e-03, 4.23638596e-01","-0.03405925,-0.00829085, 0.00034761"
1.300000000000001,"-0.03712001, 0.00875056,-0.41116187, 0.7823214 ,-0.41765636, 0.00732514,
 -0.02741556,-0.43493348, 0.74991834,-0.42197752"," 0.0010726 , 0.02970629,-0.41645767, 0.81208178,-0.41522345,-0.01270715,
 -0.04164087,-0.41315521, 0.79047932,-0.39802072","-3.6277063 ,-1.74304163, 1.10258823,-5.48559619,-0.14154725, 1.82245388,
  1.41712706,-3.56157922,-8.51859378,-0.55423414","-0.00048541,-0.00597486, 0.42363903","-3.29029864e-02,-5.47845555e-03, 6.78526455e-05"
1.320000000000001,"-0.039221  , 0.00589801,-0.411394  , 0.78086954,-0.42094088, 0.00942214,
 -0.02664413,-0.4370447 , 0.75134075,-0.4248741 "," 0.00101573, 0.02836017,-0.41647554, 0.81104312,-0.41352093,-0.01270951,
 -0.04246113,-0.41522785, 0.79170715,-0.39657387","-3.80882943,-1.84243116, 1.06535919,-5.56950889,-0.24395336, 2.00341552,
  1.57473332,-3.58511067,-8.56050209,-0.65188742","-0.00113576,-0.00604829, 0.42363191","-0.03158274,-0.00293607,-0.00031119"
1.340000000000001,"-0.04122758, 0.00293992,-0.4116219 , 0.7793782 ,-0.4241685 , 0.0114973 ,
 -0.02594633,-0.43903136, 0.7528806 ,-0.42768753"," 0.00094113, 0.02688736,-0.41649757, 0.81006681,-0.41192913,-0.01272244,
 -0.04339571,-0.41737946, 0.79305053,-0.39521771","-4.01007843,-1.96912556, 1.02337472,-5.67454771,-0.33099562, 2.21535956,
  1.75521995,-3.56374974,-8.56471555,-0.72796041","-0.00175825,-0.0060738 , 0.42361652","-0.03012745,-0.00075381,-0.00069129"
1.360000000000001,"-4.2939007e-02, 1.8984266e-04,-4.1176218e-01, 7.7793700e-01,
 -4.2762697e-01, 1.3333568e-02,-2.5424961e-02,-4.4103250e-01,
  7.5434762e-01,-4.3087238e-01"," 0.00084518, 0.02531419,-0.4165108 , 0.80913164,-0.41044137,-0.01274852,
 -0.04441883,-0.4195759 , 0.79447902,-0.39395981","-4.1995455 ,-2.09976807, 0.9783459 ,-5.79236938,-0.41504312, 2.42657527,
  1.93378014,-3.51679003,-8.55406116,-0.79988821","-0.00234969,-0.00606106, 0.42359478","-0.0285096 , 0.00087312,-0.00093972"
1.380000000000001,"-0.04437456,-0.00231922,-0.41175503, 0.77656645,-0.43073642, 0.01492082,
 -0.02507824,-0.44301575, 0.75575095,-0.43396282"," 7.29915555e-04, 2.36982569e-02,-4.16509322e-01, 8.08226981e-01,
 -4.09060678e-01,-1.27864139e-02,-4.54737250e-02,-4.21760725e-01,
  7.95925591e-01,-3.92798519e-01","-4.3576935 ,-2.21092414, 0.94729467,-5.90463571,-0.50125308, 2.61493991,
  2.0925494 ,-3.48475678,-8.54990079,-0.87742584","-0.00290662,-0.00602279, 0.42356984","-0.02671545, 0.00184914,-0.00104128"
1.400000000000001,"-0.04563472,-0.00472681,-0.41161567, 0.7751994 ,-0.43310347, 0.01637012,
 -0.02482523,-0.4448414 , 0.7572231 ,-0.4364023 "," 5.96606043e-04, 2.20944965e-02,-4.16488982e-01, 8.07340914e-01,
 -4.07781892e-01,-1.28342098e-02,-4.65095763e-02,-4.23891363e-01,
  7.97340282e-01,-3.91728452e-01","-4.48633061,-2.30369146, 0.94116797,-6.00408181,-0.57923097, 2.77928201,
  2.22806165,-3.46607316,-8.54537558,-0.95162857","-0.00342567,-0.00597173, 0.42354433","-0.02476434, 0.00222082,-0.00103832"
1.420000000000001,"-0.04671163,-0.00704783,-0.41138226, 0.77378684,-0.43492433, 0.01766535,
 -0.02467071,-0.4464378 , 0.7587562 ,-0.43829864"," 4.39418446e-04, 2.05325952e-02,-4.16440358e-01, 8.06453152e-01,
 -4.06588831e-01,-1.28967307e-02,-4.75003495e-02,-4.25951353e-01,
  7.98718649e-01,-3.90753321e-01","-4.59439168,-2.39249045, 0.95382888,-6.09875698,-0.64229746, 2.93162665,
  2.34828352,-3.4316879 ,-8.52126898,-1.01026072","-0.00390409,-0.00591833, 0.42351952","-0.02269513, 0.0021085 ,-0.00100462"
1.440000000000001,"-0.0475686 ,-0.00918974,-0.4110736 , 0.7723627 ,-0.43658292, 0.0187057 ,
 -0.02463162,-0.44789708, 0.76023376,-0.44011307"," 2.50694333e-04, 1.90173720e-02,-4.16302634e-01, 8.05516125e-01,
 -4.05465475e-01,-1.29816511e-02,-4.84405355e-02,-4.27896970e-01,
  8.00064347e-01,-3.89886474e-01","-4.68052573,-2.47640086, 0.94765947,-6.18013091,-0.69429332, 3.07120798,
  2.45431283,-3.3880624 ,-8.47856846,-1.05411208","-0.00433692,-0.00587107, 0.4234972 ","-0.02019114, 0.00161757,-0.00082744"
1.460000000000001,"-0.04823675,-0.01107172,-0.41065216, 0.771012  ,-0.43814716, 0.01944013,
 -0.02472169,-0.44933635, 0.76156926,-0.44206974"," 3.00893677e-05, 1.75264302e-02,-4.15940512e-01, 8.04472537e-01,
 -4.04420544e-01,-1.30915590e-02,-4.93463347e-02,-4.29638508e-01,
  8.01393402e-01,-3.89157424e-01","-4.74197034,-2.5433542 , 0.89663394,-6.23990484,-0.73940485, 3.18776545,
  2.54613345,-3.36716063,-8.44936335,-1.0906066 ","-0.00471421,-0.00583717, 0.42347923","-0.01740515, 0.00072659,-0.00070303"
1.480000000000001,"-0.04874359,-0.01265492,-0.4100731 , 0.7697949 ,-0.43916443, 0.01992544,
 -0.02491981,-0.45074707, 0.762822  ,-0.44377333","-1.99952268e-04, 1.60758711e-02,-4.15409905e-01, 8.03383175e-01,
 -4.03483172e-01,-1.32107665e-02,-5.01965841e-02,-4.31213049e-01,
  8.02724115e-01,-3.88571306e-01","-4.78558543,-2.59081621, 0.85129514,-6.28795159,-0.77830066, 3.27355869,
  2.6163039 ,-3.36481561,-8.45002829,-1.12742537","-0.00503767,-0.00582672, 0.42346247","-0.01486573,-0.00064087,-0.00072329"
1.500000000000001,"-0.04910806,-0.01400793,-0.40935332, 0.7686929 ,-0.43938968, 0.02021325,
 -0.02519866,-0.45203546, 0.764049  ,-0.44489527","-4.16010754e-04, 1.46960277e-02,-4.14793374e-01, 8.02294052e-01,
 -4.02662252e-01,-1.33211047e-02,-5.09582287e-02,-4.32670095e-01,
  8.04038205e-01,-3.88102916e-01","-4.8159948 ,-2.61798098, 0.8323352 ,-6.3149466 ,-0.80370184, 3.33247368,
  2.66402729,-3.37303398,-8.4609027 ,-1.15861845","-0.00531241,-0.00584857, 0.42344543","-0.01253589,-0.00233879,-0.00077688"
1.5200000000000011,"-0.04928888,-0.01515611,-0.4085276 , 0.76768094,-0.43888733, 0.02027948,
 -0.02557027,-0.4531269 , 0.7652345 ,-0.44548088","-6.06852188e-04, 1.34030047e-02,-4.14112562e-01, 8.01208689e-01,
 -4.01950811e-01,-1.34145531e-02,-5.16120739e-02,-4.34016373e-01,
  8.05310485e-01,-3.87725508e-01","-4.83542778,-2.6317419 , 0.82965903,-6.31864454,-0.8120666 , 3.36947609,
  2.69165393,-3.37961438,-8.46386935,-1.17935974","-0.00554089,-0.00590713, 0.42342879","-0.01029778,-0.00415854,-0.00077618"
1.5400000000000011,"-0.0492306 ,-0.0160521 ,-0.40762782, 0.7667654 ,-0.4379626 , 0.02010778,
 -0.02603266,-0.4540478 , 0.76633376,-0.44579506","-7.68465788e-04, 1.22007879e-02,-4.13352669e-01, 8.00119462e-01,
 -4.01340558e-01,-1.34907338e-02,-5.21488631e-02,-4.35228358e-01,
  8.06519155e-01,-3.87422712e-01","-4.83980262,-2.63428929, 0.8290895 ,-6.30239459,-0.80463415, 3.382553  ,
  2.69760312,-3.37873944,-8.45784481,-1.19017671","-0.005724  ,-0.0060029 , 0.42341381","-0.00812556,-0.00594473,-0.00070422"
1.5600000000000012,"-0.04891827,-0.01664495,-0.4066706 , 0.765957  ,-0.43680444, 0.01971326,
 -0.02658938,-0.45484868, 0.7673114 ,-0.44599387","-0.0008987 , 0.0110939 ,-0.41251515, 0.79903838,-0.40082997,-0.01355096,
 -0.05256007,-0.43629163, 0.80765179,-0.38718716","-4.82339744,-2.62179564, 0.82930638,-6.27157759,-0.78701908, 3.37039559,
  2.68114219,-3.37534988,-8.45231584,-1.19432568","-0.00586411,-0.00613389, 0.42340072","-0.00611309,-0.00754673,-0.0006315 "
1.5800000000000012,"-0.0483677 ,-0.01693652,-0.40566966, 0.765261  ,-0.4353189 , 0.01912914,
 -0.02723331,-0.45552102, 0.7682122 ,-0.44591433","-0.00100264, 0.01008608,-0.41162204, 0.79798075,-0.40041083,-0.01359856,
 -0.05284692,-0.43721405, 0.80870584,-0.38701753","-4.78346619,-2.58861112, 0.83368919,-6.22461788,-0.76471968, 3.33466379,
  2.64449113,-3.37302726,-8.45555801,-1.19515746","-0.00596578,-0.00629537, 0.42338921","-0.00436525,-0.008849  ,-0.00056136"
1.6000000000000012,"-0.04760732,-0.01698931,-0.40464753, 0.76466197,-0.4335313 , 0.01835898,
 -0.02795216,-0.45604128, 0.7690595 ,-0.44550824","-0.00108861, 0.00917289,-0.41069487, 0.79695431,-0.4000672 ,-0.01363362,
 -0.05302846,-0.43801357, 0.80968514,-0.38690783","-4.72079778,-2.53386101, 0.8430083 ,-6.16278416,-0.73550344, 3.27853894,
  2.59104783,-3.36624407,-8.46066954,-1.18989721","-0.0060346 ,-0.0064806 , 0.42337902","-0.00288308,-0.0097953 ,-0.00051228"
1.6200000000000012,"-0.04664725,-0.01684194,-0.4036531 , 0.7641249 ,-0.4316322 , 0.01742097,
 -0.02873477,-0.45639998, 0.7698546 ,-0.44487986","-0.00116497, 0.00834203,-0.40974015, 0.79596486,-0.39978756,-0.01365531,
 -0.05313272,-0.43869978, 0.81059771,-0.38685015","-4.63765151,-2.46229663, 0.8515702 ,-6.09118104,-0.69926726, 3.20235507,
  2.52460696,-3.35107601,-8.46442656,-1.1778767 ","-0.00607564,-0.0066816 , 0.42336987","-0.0016283 ,-0.0103605 ,-0.00048945"
1.6400000000000012,"-0.04551334,-0.01650293,-0.40272415, 0.76363385,-0.42988756, 0.0163847 ,
 -0.02954872,-0.45663145, 0.7705985 ,-0.44421476","-0.00123663, 0.0075778 ,-0.40875906, 0.79502426,-0.39957083,-0.01366122,
 -0.05318886,-0.43927743, 0.81145286,-0.38683687","-4.53482505,-2.37661316, 0.85024337,-6.02019139,-0.65951561, 3.10771215,
  2.44836784,-3.32561476,-8.4672716 ,-1.16142023","-0.00609358,-0.00689011, 0.42336116","-0.00060541,-0.01055793,-0.00049259"
1.6600000000000013,"-0.04425997,-0.01599923,-0.40186468, 0.7632002 ,-0.42837912, 0.01531333,
 -0.03037238,-0.45677507, 0.7712939 ,-0.44358513","-0.0013046 , 0.00687843,-0.40777219, 0.79415663,-0.39941732,-0.0136498 ,
 -0.05320551,-0.43975516, 0.81225154,-0.38685885","-4.41493294,-2.27857321, 0.83923441,-5.95921612,-0.62161104, 3.00142168,
  2.36520307,-3.29316026,-8.46850372,-1.14450813","-0.00609392,-0.00709929, 0.42335211"," 0.00013683,-0.01044574,-0.00052847"
1.6800000000000013,"-0.04295302,-0.01538991,-0.4010709 , 0.7628417 ,-0.42703018, 0.01425245,
 -0.03117875,-0.45684603, 0.77196217,-0.44291842","-0.00137009, 0.00625014,-0.40680987, 0.7933875 ,-0.39932654,-0.01362019,
 -0.05318202,-0.44014681, 0.8129917 ,-0.38690559","-4.2831714 ,-2.171793  , 0.82440841,-5.91061107,-0.58720581, 2.88972608,
  2.2769663 ,-3.25799629,-8.46709591,-1.12890767","-0.00608246,-0.00730349, 0.42334195"," 0.00060691,-0.01007779,-0.00058961"
1.7000000000000013,"-0.04164616,-0.01474132,-0.40033713, 0.76256055,-0.42583457, 0.01320709,
 -0.03195235,-0.45684838, 0.7725959 ,-0.4422419 ","-0.00143504, 0.00569623,-0.40589394, 0.79273525,-0.39929632,-0.01357247,
 -0.05311921,-0.44046487, 0.81367495,-0.38696659","-4.14595778,-2.06201056, 0.80869052,-5.87303499,-0.55514082, 2.77731558,
  2.1866722 ,-3.22121101,-8.4602447 ,-1.11326969","-0.00606409,-0.00749809, 0.42333005"," 0.0008631 ,-0.0094977 ,-0.00068054"
1.7200000000000013,"-0.0403633 ,-0.01408845,-0.3996663 , 0.7623477 ,-0.42487305, 0.01218654,
 -0.03267904,-0.45679018, 0.7731772 ,-0.441648  ","-0.00150047, 0.00521585,-0.40503061, 0.79220854,-0.39932173,-0.01350891,
 -0.05301683,-0.44071137, 0.81430216,-0.38703259","-4.00869062,-1.9557421 , 0.79214001,-5.84656761,-0.52555458, 2.66520903,
  2.09518343,-3.185565  ,-8.44874024,-1.0982187 ","-0.00604234,-0.00767941, 0.42331603"," 0.00097121,-0.0087902 ,-0.00078535"
1.7400000000000013,"-0.03913051,-0.0134463 ,-0.3990628 , 0.7622037 ,-0.42426008, 0.01121835,
 -0.03333788,-0.4566952 , 0.77369314,-0.4412488 ","-0.00156587, 0.00481438,-0.40422245, 0.79181217,-0.39939657,-0.01343521,
 -0.05286049,-0.44087798, 0.81486456,-0.38709487","-3.87390782,-1.85784343, 0.77450188,-5.83302477,-0.50036866, 2.55525186,
  2.00093244,-3.15609818,-8.43205669,-1.08580124","-0.00601985,-0.00784541, 0.42329994"," 0.00096457,-0.00800105,-0.00085179"
1.7600000000000013,"-0.03797537,-0.01281118,-0.39851642, 0.7621484 ,-0.4239359 , 0.0103029 ,
 -0.03393099,-0.45658007, 0.77414423,-0.4410448 ","-0.00163132, 0.00449043,-0.40348265, 0.79153356,-0.39950849,-0.01335929,
 -0.05264085,-0.44098101, 0.81535802,-0.3871439 ","-3.7439837 ,-1.76711947, 0.75765011,-5.82220656,-0.48336286, 2.45088396,
  1.90831396,-3.12667083,-8.41495861,-1.0785353 ","-0.00600028,-0.00799504, 0.42328236"," 0.0007666 ,-0.0071277 ,-0.00085697"
1.7800000000000014,"-0.03692253,-0.01219676,-0.3980134 , 0.7621852 ,-0.4237906 , 0.00942935,
 -0.03446152,-0.4564583 , 0.77453053,-0.44098452","-0.0016986 , 0.00421362,-0.40281079, 0.79132729,-0.39963732,-0.01328517,
 -0.05238703,-0.44105818, 0.81578943,-0.38717019","-3.62155171,-1.67919075, 0.74434588,-5.80295027,-0.47313726, 2.35213704,
  1.82154756,-3.09105675,-8.4006157 ,-1.07635589","-0.00598691,-0.00812675, 0.42326476"," 0.00042803,-0.00620928,-0.00084072"
1.8000000000000014,"-0.03598021,-0.01162351,-0.3975543 , 0.7622842 ,-0.42382562, 0.0086069 ,
 -0.03493047,-0.4563339 , 0.7748411 ,-0.4410708 ","-0.00176793, 0.00396651,-0.40220368, 0.79118017,-0.39977614,-0.01321334,
 -0.05211674,-0.44112393, 0.81616482,-0.38716954","-3.50915046,-1.59532554, 0.73444584,-5.77643422,-0.46658951, 2.25780481,
  1.74037658,-3.05540685,-8.38910343,-1.0777884 ","-0.00598049,-0.00824047, 0.42324743"," 9.89850445e-05,-5.31758158e-03,-8.34864857e-04"
1.8200000000000014,"-0.03513159,-0.01108803,-0.39714557, 0.7624207 ,-0.42408174, 0.00784453,
 -0.03533724,-0.4562054 , 0.77508104,-0.44133347","-0.00183923, 0.00374364,-0.40165512, 0.79109084,-0.3999236 ,-0.01314355,
 -0.05183547,-0.44117928, 0.8164904 ,-0.38714187","-3.40760479,-1.51769853, 0.7263508 ,-5.7488884 ,-0.46353168, 2.16876531,
  1.66457085,-3.02130998,-8.38395283,-1.08258693","-0.00598046,-0.00833709, 0.42323008","-0.00018923,-0.00447958,-0.00085159"
1.8400000000000014,"-0.03436657,-0.01059278,-0.39678735, 0.7625815 ,-0.4245643 , 0.00715802,
 -0.0356756 ,-0.45608607, 0.7752607 ,-0.44178042","-0.00191259, 0.00354333,-0.40115871, 0.79105753,-0.40007991,-0.01307565,
 -0.0515449 ,-0.44122415, 0.81677393,-0.38709018","-3.31519391,-1.44595263, 0.71733111,-5.72473232,-0.46463759, 2.08592935,
  1.59421167,-2.98840133,-8.38648756,-1.09091646","-0.005986  ,-0.00841796, 0.4232124 ","-0.00043303,-0.00371767,-0.00088394"
1.8600000000000014,"-0.03368798,-0.01014618,-0.3964795 , 0.76275706,-0.42519727, 0.00656392,
 -0.03594476,-0.4559816 , 0.77539575,-0.44233873","-0.00198853, 0.00336452,-0.40070816, 0.79107784,-0.40024676,-0.0130095 ,
 -0.05124635,-0.44125968, 0.81702557,-0.3870198 ","-3.23082483,-1.38035057, 0.70641773,-5.7059826 ,-0.46984078, 2.01082097,
  1.52996021,-2.95900248,-8.39615605,-1.10284595","-0.00599619,-0.00848481, 0.42319409","-0.00063633,-0.00305613,-0.00092279"
1.8800000000000014,"-0.03309296,-0.0097506 ,-0.3962181 , 0.7629406 ,-0.4259205 , 0.00605747,
 -0.03615072,-0.45588437, 0.7754985 ,-0.44294682","-0.00206783, 0.00320689,-0.40029864, 0.79114805,-0.40042573,-0.01294443,
 -0.05094073,-0.44128776, 0.81725267,-0.38693494","-3.15473662,-1.32182375, 0.69313072,-5.69345875,-0.4777629 , 1.94497519,
  1.47186232,-2.93378859,-8.41033177,-1.1170542 ","-0.0060102 ,-0.00853982, 0.42317501","-0.00080832,-0.00251714,-0.00095808"
1.9000000000000015,"-0.0325609 ,-0.00939956,-0.39599717, 0.7631233 ,-0.42672566, 0.00560166,
 -0.03631723,-0.45578033, 0.77556694,-0.4436071 ","-0.00214999, 0.00307135,-0.39992787, 0.7912619 ,-0.4006153 ,-0.01287955,
 -0.05062666,-0.44130974, 0.81745575,-0.38683712","-3.08679592,-1.27061626, 0.67785358,-5.68681184,-0.48747127, 1.88784001,
  1.41913687,-2.91098237,-8.42620044,-1.13238009","-0.0060274 ,-0.00858548, 0.42315533","-0.00094601,-0.00209928,-0.00098325"
1.9200000000000015,"-0.03208102,-0.00908906,-0.3958075 , 0.7633094 ,-0.4275971 , 0.00517384,
 -0.03645707,-0.4556687 , 0.77560246,-0.44432378","-0.00223271, 0.00295078,-0.39958861, 0.7914091 ,-0.40081358,-0.0128144 ,
 -0.05030766,-0.44132672, 0.8176364 ,-0.38672818","-3.02535222,-1.22448878, 0.65920117,-5.68500039,-0.49880852, 1.83570593,
  1.37033265,-2.88763199,-8.4448405 ,-1.14877095","-0.00604687,-0.00862382, 0.42313531","-0.00103417,-0.00177256,-0.00099454"
1.9400000000000015,"-0.0316555 ,-0.00881459,-0.39564025, 0.7635046 ,-0.42850387, 0.0047888 ,
 -0.03656589,-0.45555657, 0.7756122 ,-0.4450726 ","-0.00231403, 0.00283993,-0.3992742 , 0.79158076,-0.40101937,-0.01274857,
 -0.04998606,-0.44133926, 0.81779608,-0.38661043","-2.96939058,-1.18318917, 0.63838414,-5.68604707,-0.51141955, 1.78626565,
  1.32395715,-2.863582  ,-8.46601396,-1.16623208","-0.00606765,-0.00865667, 0.42311519","-0.00107602,-0.00154044,-0.00099477"
